"Date";"Volume";"Trades";"Bar Size";"High";"Low";"Open";"Close";"Delta T/D";"Delta Aggressor";"H/L Side";"O/C Side";"O/C Size";"Max Volume";"M/V Price";"M/V Trades";"M/V Delta T/D";"M/V Delta Aggressor";"Max Trade";"Max Tick";"Ticks Number";"OI Delta";"Hidden Volume";"TPO High";"TPO Low";"COT High";"COT Low";"Max Delta T/D";"Max Delta Aggressor"
"2023-11-07 00:00:00";"1316433";"813351";"150";"4403,25";"4366";"4380";"4397,5";"33179";"26647";"1";"1";"70";"41662";"4395,75";"19233";"-1958";"-12";"400";"869";"6407";"21126";"0";"4402,5";"4384";"15894";"26971";"4986";"2702"
"2023-11-06 00:00:00";"1287361";"823802";"102";"4389,5";"4364,25";"4379,25";"4380,25";"9767";"-19607";"-1";"1";"4";"36011";"4381,25";"23982";"-1673";"-111";"235";"1384";"6396";"11535";"0";"4385";"4376,5";"-20629";"10028";"5780";"3828"
"2023-11-03 00:00:00";"1695242";"1073029";"266";"4391,75";"4325,5";"4327,5";"4378,5";"-7118";"-23714";"1";"1";"204";"28611";"4375,5";"11543";"-29";"-149";"-2540";"-3006";"7087";"-3684";"0";"4387";"4364,25";"-15071";"-24009";"-9117";"-8465"
"2023-11-02 00:00:00";"1726470";"1073321";"329";"4339,75";"4257,75";"4258,5";"4333,25";"38234";"15110";"1";"1";"299";"22886";"4336";"6406";"-754";"-444";"-2303";"-2947";"7133";"-4198";"0";"4338,5";"4303,25";"-6606";"15165";"7742";"6642"
"2023-11-01 00:00:00";"1954402";"1327123";"295";"4264,75";"4191,25";"4205";"4258,25";"5526";"43060";"1";"1";"213";"22553";"4256,5";"9386";"-2951";"351";"456";"1126";"8724";"-10346";"0";"4264,5";"4226,5";"7361";"43031";"4729";"6197"
"2023-10-31 00:00:00";"1756274";"1152168";"194";"4215";"4166,75";"4184,25";"4204";"-5780";"2732";"1";"1";"79";"29612";"4211,75";"10623";"-304";"256";"-445";"-1807";"8404";"-2177";"0";"4215";"4187,75";"-5908";"6146";"-6948";"-4012"
"2023-10-30 00:00:00";"1825434";"1238967";"217";"4197,5";"4143,5";"4148";"4185";"9210";"594";"1";"1";"148";"21869";"4186,5";"10925";"-591";"-89";"2926";"3007";"8054";"-1813";"0";"4194,25";"4163,5";"-13715";"807";"4980";"-2698"
"2023-10-27 00:00:00";"2123611";"1477326";"252";"4185";"4122,25";"4167";"4136,5";"9019";"4003";"-1";"-1";"122";"29159";"4138";"12899";"2363";"3223";"328";"-945";"9953";"-14751";"0";"4164,5";"4122,5";"2869";"18895";"4642";"3223"
"2023-10-26 00:00:00";"2340299";"1636109";"236";"4205";"4146,25";"4202";"4160,5";"-4397";"11459";"-1";"-1";"166";"32360";"4180";"20275";"-4172";"-2208";"1430";"2543";"10761";"-152";"0";"4201";"4164,25";"7288";"23371";"5012";"4300"
"2023-10-25 00:00:00";"1918880";"1322655";"280";"4273,5";"4203,75";"4269,5";"4211";"-1900";"-14916";"-1";"-1";"234";"32861";"4209";"17489";"1469";"819";"-650";"-835";"9424";"-9474";"0";"4238";"4204,75";"-14609";"7678";"4454";"3080"
"2023-10-24 00:00:00";"1757448";"1242628";"195";"4290,5";"4242";"4250,25";"4270,25";"12288";"5652";"1";"1";"80";"26216";"4270,5";"15297";"1974";"158";"951";"969";"9066";"35522";"0";"4278";"4259,25";"-4612";"8248";"-2754";"2602"
"2023-10-23 00:00:00";"1906848";"1350708";"271";"4280,75";"4213,25";"4256,25";"4250,75";"25358";"-14690";"1";"-1";"22";"20797";"4242";"12606";"3279";"2191";"-215";"-761";"9406";"-5513";"0";"4261,5";"4224,5";"-28956";"-2861";"3279";"-3548"
"2023-10-20 00:00:00";"2234499";"1580977";"244";"4304,25";"4243,5";"4295";"4244,5";"-34005";"-1251";"-1";"-1";"202";"25545";"4265";"16436";"-7291";"-6153";"-418";"956";"9838";"36683";"0";"4292";"4255,5";"-1314";"149";"-8259";"-8063"
"2023-10-19 00:00:00";"2672826";"1967232";"296";"4366,5";"4292,75";"4346,5";"4296,5";"-2864";"-11394";"-1";"-1";"200";"24697";"4330";"18390";"1223";"-269";"-391";"928";"11503";"-3120";"0";"4358,5";"4324,75";"-27582";"-30";"-5892";"-5942"
"2023-10-18 00:00:00";"2203759";"1544588";"275";"4399,25";"4330,75";"4398";"4347,5";"4631";"11217";"-1";"-1";"202";"22844";"4370,5";"16507";"98";"552";"-220";"1369";"9324";"21634";"0";"4388,5";"4354,5";"11279";"8223";"4660";"2392"
"2023-10-17 00:00:00";"1824920";"1280763";"231";"4423,25";"4365,75";"4406,25";"4400";"18568";"-730";"1";"-1";"25";"26582";"4394";"19135";"-1202";"228";"473";"1474";"8449";"-824";"0";"4412";"4382,5";"-3211";"10471";"4704";"4568"
"2023-10-16 00:00:00";"1623908";"1099618";"240";"4414,25";"4354,5";"4356,75";"4406";"-410";"544";"1";"1";"197";"32182";"4405,5";"21577";"-2092";"-220";"-417";"1106";"8518";"-1260";"0";"4413,5";"4388";"-11052";"458";"6760";"6472"
"2023-10-13 00:00:00";"2093698";"1467292";"269";"4407,75";"4340,75";"4380,75";"4351,5";"-13064";"-5904";"-1";"-1";"117";"31318";"4356,5";"20783";"130";"-540";"218";"1331";"9616";"32000";"0";"4381";"4341,75";"-11852";"-2524";"3635";"2279"
"2023-10-12 00:00:00";"1827230";"1273820";"301";"4430,5";"4355,5";"4417,75";"4380,75";"-10756";"-23270";"-1";"-1";"148";"28494";"4380,5";"14267";"-3472";"-2358";"313";"-1590";"8111";"-2762";"0";"4407,25";"4355,5";"-30747";"3709";"-5354";"-2358"
"2023-10-11 00:00:00";"1434964";"974114";"171";"4419,75";"4377,25";"4392";"4419";"-2796";"-9184";"1";"1";"108";"20992";"4395,5";"15482";"-114";"-76";"-2942";"-3068";"7612";"28412";"0";"4404,75";"4383,5";"-9644";"-14831";"-8732";"-8838"
"2023-10-10 00:00:00";"1557610";"1075501";"212";"4419";"4366,25";"4368,75";"4391,5";"20472";"8908";"1";"1";"91";"26254";"4391,25";"10115";"-3562";"-2082";"-975";"-1416";"7811";"-25180";"0";"4416,5";"4386,75";"-14785";"2827";"-3562";"2841"
"2023-10-09 00:00:00";"1422166";"1006513";"306";"4375,75";"4299,5";"4315";"4368,75";"11810";"26582";"1";"1";"215";"21289";"4369,5";"10589";"423";"875";"200";"848";"9069";"-13988";"0";"4375,75";"4324,25";"-2807";"25007";"3227";"3717"
"2023-10-06 00:00:00";"2124186";"1529875";"466";"4358,5";"4242,25";"4287,5";"4345,25";"13550";"7678";"1";"1";"231";"20363";"4341,75";"10457";"-1625";"-2327";"-251";"1004";"9560";"-28912";"0";"4358,5";"4270,5";"-6884";"7427";"3677";"-2327"
"2023-10-05 00:00:00";"1623709";"1212490";"177";"4302";"4258";"4291,5";"4288,5";"2715";"4127";"-1";"-1";"12";"25473";"4291,25";"14931";"-2129";"-759";"314";"-931";"8921";"-5437";"0";"4298";"4274";"2098";"11557";"2483";"1929"
"2023-10-04 00:00:00";"2096802";"1540455";"275";"4304";"4235,5";"4262,75";"4290,75";"21004";"35310";"1";"1";"112";"28178";"4275";"21255";"650";"518";"198";"1127";"10245";"8546";"0";"4286,5";"4257";"-4220";"39122";"-3574";"2738"
"2023-10-03 00:00:00";"2191406";"1585639";"339";"4335,75";"4251,25";"4326";"4262,75";"1844";"-11508";"-1";"-1";"253";"29153";"4267,25";"18029";"197";"-91";"-200";"-700";"9391";"-28833";"0";"4293,25";"4251,25";"-7380";"3876";"4097";"1973"
"2023-10-02 00:00:00";"1894098";"1370219";"241";"4355,5";"4295,5";"4349";"4326";"1462";"24330";"-1";"-1";"92";"21976";"4325";"13608";"2948";"1824";"-226";"-751";"9599";"14581";"0";"4329";"4305,25";"20632";"12279";"3202";"2885"
"2023-09-29 00:00:00";"2008938";"1376475";"242";"4371,25";"4311";"4342";"4329,25";"6190";"2940";"-1";"-1";"51";"29509";"4326,5";"14778";"407";"825";"497";"-851";"9111";"16099";"0";"4357";"4311,5";"-14604";"839";"4255";"3628"
"2023-09-28 00:00:00";"1946204";"1340703";"220";"4355,75";"4301";"4323,25";"4342,25";"25694";"19394";"1";"1";"76";"26474";"4337,75";"13067";"1776";"848";"-399";"-774";"9421";"-2364";"0";"4351,25";"4317,75";"-4625";"27536";"5775";"5333"
"2023-09-27 00:00:00";"1893832";"1289864";"239";"4336,5";"4277";"4320,25";"4321,75";"13144";"13592";"-1";"1";"6";"25986";"4314,25";"16122";"-156";"-1410";"-423";"910";"8127";"-14623";"0";"4331,5";"4304,25";"9963";"23181";"-3287";"3406"
"2023-09-26 00:00:00";"1673788";"1107525";"307";"4382";"4305,5";"4382";"4319,5";"14004";"17992";"-1";"-1";"250";"37623";"4315";"19680";"-4243";"-269";"250";"994";"7857";"-15060";"0";"4339,5";"4306,5";"18041";"14628";"7707";"5813"
"2023-09-25 00:00:00";"1498494";"1041517";"182";"4383,5";"4338,25";"4365";"4382,75";"35256";"15288";"1";"1";"71";"28464";"4370,25";"20260";"3422";"1894";"604";"900";"8086";"-1135";"0";"4374";"4352,75";"-86";"21630";"3422";"2279"
"2023-09-22 00:00:00";"1650841";"1112284";"168";"4399";"4357,25";"4370,25";"4362,75";"9139";"-6759";"-1";"-1";"30";"23128";"4380";"15815";"-1238";"-304";"773";"1000";"7771";"-6824";"0";"4392,25";"4369,5";"-8033";"-5510";"-5527";"-5793"
"2023-09-21 00:00:00";"1905148";"1254264";"323";"4447";"4366,5";"4445";"4369";"-46290";"-29772";"-1";"-1";"304";"23857";"4405";"15369";"-819";"-1223";"-460";"-1566";"7995";"105";"0";"4422";"4385,25";"-29928";"316";"-6002";"-6084"
"2023-09-20 00:00:00";"1420677";"967676";"260";"4508";"4443,25";"4491,25";"4444,25";"-27247";"-16117";"-1";"-1";"188";"25034";"4499";"17134";"-546";"888";"495";"873";"6775";"32469";"0";"4507,5";"4477";"-21856";"76";"5396";"5456"
"2023-09-19 00:00:00";"1369350";"881836";"190";"4509,5";"4462,25";"4503,25";"4492";"18080";"248";"-1";"-1";"45";"27766";"4491,5";"16444";"2636";"1688";"235";"-833";"5967";"9753";"0";"4499,25";"4472,25";"-1298";"13079";"4158";"-2392"
"2023-09-18 00:00:00";"1112901";"750012";"111";"4514,5";"4487";"4499,5";"4502,5";"6323";"16661";"1";"1";"12";"28120";"4500";"18508";"356";"1746";"-151";"-850";"6150";"-5150";"0";"4505,5";"4491,5";"3593";"22135";"3960";"2594"
"2023-09-15 00:00:00";"1685012";"1043844";"289";"4566";"4494";"4556,5";"4499";"-18446";"-18758";"-1";"-1";"230";"32364";"4498,25";"11981";"-3354";"-1286";"-806";"1186";"6953";"-11082";"0";"4528,75";"4494,75";"-21244";"-1215";"-4628";"3871"
"2023-09-14 00:00:00";"1428991";"894748";"173";"4562";"4519";"4521,25";"4557,75";"42739";"5739";"1";"1";"146";"37769";"4554,75";"16889";"-5269";"-2073";"209";"-921";"6615";"-1050";"0";"4561,5";"4537,75";"490";"5895";"-5269";"-2073"
"2023-09-13 00:00:00";"1332271";"865899";"142";"4530,25";"4495";"4513";"4522";"10123";"1723";"1";"1";"36";"22289";"4522,5";"14964";"987";"709";"-200";"953";"7459";"71417";"0";"4527,75";"4512,5";"-5254";"1136";"-2392";"1852"
"2023-09-12 00:00:00";"1058173";"666171";"128";"4539";"4507,25";"4536,5";"4513,75";"1767";"-5599";"-1";"-1";"91";"21469";"4529";"13671";"2591";"1005";"-219";"-1487";"6269";"217594";"0";"4532,5";"4515";"-10861";"-1952";"2991";"-1986"
"2023-09-11 00:00:00";"911381";"582647";"140";"4543,5";"4508,75";"4512,75";"4537,5";"-10563";"-2131";"1";"1";"99";"23551";"4540";"11425";"3411";"609";"-204";"-695";"5948";"454823";"0";"4542,5";"4527,5";"-9659";"-1620";"3411";"1710"
"2023-09-08 00:00:00";"1078829";"689781";"139";"4477,5";"4443";"4458,25";"4463,5";"391";"-4969";"1";"1";"21";"24248";"4465";"13743";"-3336";"-3098";"-374";"1676";"6726";"-747699";"0";"4474";"4458,25";"-10741";"-3535";"-3336";"-3098"
"2023-09-07 00:00:00";"1443832";"964636";"151";"4471,75";"4434,25";"4469,5";"4457,25";"-6836";"-18164";"-1";"-1";"49";"32058";"4455,75";"18044";"-3842";"-388";"-397";"-1213";"6993";"-2448";"0";"4459,5";"4443,75";"-18591";"-5935";"-6093";"-6871"
"2023-09-06 00:00:00";"1524581";"986695";"228";"4503,75";"4447";"4500";"4469,75";"-10471";"-19317";"-1";"-1";"121";"32597";"4470";"18570";"-257";"-749";"-403";"-972";"6641";"-65214";"0";"4480";"4455,5";"-19782";"4834";"-8325";"-7925"
"2023-09-05 00:00:00";"1206837";"776217";"90";"4521,5";"4499,25";"4520";"4500,5";"-7259";"-5889";"-1";"-1";"78";"26863";"4507,75";"18343";"-569";"-309";"235";"-1788";"6561";"-19595";"0";"4515,5";"4505,25";"-5812";"-355";"-4888";"-2218"
"2023-09-04 00:00:00";"123497";"90672";"65";"4531,25";"4515,25";"4523,25";"4518,75";"-4847";"1175";"-1";"-1";"18";"4071";"4528,5";"2873";"-193";"55";"-100";"314";"3215";"-8042";"872";"4530";"4520,5";"-1368";"379";"-807";"310"
"2023-09-01 00:00:00";"1354936";"926017";"163";"4547,75";"4507,25";"4516,75";"4519";"7546";"4562";"-1";"1";"9";"28217";"4521,5";"14539";"3515";"1473";"700";"961";"7089";"-8460";"0";"4531,25";"4508,25";"-3991";"10049";"3515";"2404"
"2023-08-31 00:00:00";"1333761";"855962";"115";"4541,25";"4512,75";"4527";"4517,25";"-7837";"-11555";"-1";"-1";"39";"24568";"4517,75";"9867";"2738";"694";"188";"946";"6572";"-1663";"0";"4530,5";"4514,25";"-13590";"-3987";"3122";"2133"
"2023-08-30 00:00:00";"1342247";"875106";"139";"4530,75";"4496,25";"4508,75";"4527";"4397";"-11897";"1";"1";"73";"35037";"4523,75";"17985";"3227";"987";"-2957";"-3015";"7145";"-9647";"0";"4528";"4513";"-18364";"-9941";"-7086";"-7878"
"2023-08-29 00:00:00";"1374521";"876495";"305";"4509,5";"4433,5";"4444";"4508";"21645";"6575";"1";"1";"256";"24837";"4507";"6294";"-1935";"-5319";"-2960";"-3016";"6936";"2622";"0";"4509,25";"4471,25";"-25970";"9941";"-4198";"-5552"
"2023-08-28 00:00:00";"1225634";"860993";"141";"4449,5";"4414,5";"4418";"4444,25";"15118";"5152";"1";"1";"105";"26227";"4441,5";"15507";"1729";"-63";"983";"1037";"7430";"26426";"0";"4444,25";"4428,5";"-2156";"5181";"-2956";"1537"
"2023-08-25 00:00:00";"1801605";"1323956";"256";"4429";"4365,25";"4384,5";"4413,25";"-7399";"-3441";"1";"1";"115";"19220";"4415,5";"9502";"-86";"-390";"-561";"-1100";"9645";"-9648";"0";"4427,5";"4392";"-7383";"7344";"-2943";"-2327"
"2023-08-24 00:00:00";"1710292";"1203125";"429";"4485,5";"4378,5";"4470,5";"4383,75";"-57380";"-41660";"-1";"-1";"347";"13818";"4420";"9534";"702";"366";"-300";"-553";"8641";"-1361";"0";"4449,25";"4378,75";"-44341";"405";"-2663";"-1491"
"2023-08-23 00:00:00";"1248383";"834073";"308";"4476,25";"4399,5";"4400";"4475,5";"25195";"38103";"1";"1";"302";"20373";"4446";"9509";"-119";"779";"-2908";"-3038";"7191";"-18490";"0";"4470,5";"4424";"-3107";"33152";"-6378";"-6432"
"2023-08-22 00:00:00";"1323098";"935477";"184";"4440";"4394,25";"4410,25";"4400,25";"-2798";"8948";"-1";"-1";"40";"34393";"4399,5";"20773";"-4687";"-695";"-972";"-2964";"7417";"29226";"0";"4416";"4396";"713";"85";"6257";"5485"
"2023-08-21 00:00:00";"1318608";"946291";"196";"4421";"4372,25";"4383,5";"4409,5";"-2326";"11478";"1";"1";"104";"17713";"4402";"13032";"1463";"981";"-203";"882";"7442";"-138";"0";"4407";"4379";"-3876";"12577";"3519";"1939"
"2023-08-18 00:00:00";"1645212";"1145262";"185";"4396";"4350";"4379,25";"4380";"24888";"12104";"1";"1";"3";"26858";"4385";"14835";"7812";"8202";"473";"-985";"8879";"-27102";"0";"4388,25";"4365,25";"9213";"19520";"7812";"8202"
"2023-08-17 00:00:00";"1559640";"1066478";"237";"4436,75";"4377,75";"4420,5";"4378,5";"-40864";"-36654";"-1";"-1";"168";"22950";"4426";"16286";"-1242";"-1434";"-959";"-1880";"8188";"-4914";"0";"4436";"4401,75";"-33925";"7";"-4601";"-2405"
"2023-08-16 00:00:00";"1442600";"988907";"202";"4467,25";"4417";"4453,25";"4419,5";"-22064";"-16624";"-1";"-1";"135";"23432";"4419,75";"7295";"-758";"1510";"-341";"-811";"8127";"37960";"0";"4454,5";"4417,25";"-20552";"1455";"-2535";"-1837"
"2023-08-15 00:00:00";"1430674";"994883";"284";"4517,75";"4447";"4505,75";"4452,5";"-29476";"-11246";"-1";"-1";"213";"26102";"4465,25";"19605";"888";"-184";"-359";"-1023";"8387";"6929";"0";"4488";"4459,5";"-11487";"-1067";"-3378";"-1964"
"2023-08-14 00:00:00";"1237250";"881089";"172";"4507,75";"4465";"4483,5";"4506,5";"31058";"6608";"1";"1";"92";"26365";"4493,5";"19407";"-135";"-867";"217";"940";"8104";"-11767";"0";"4503";"4478,75";"2310";"10462";"6373";"5145"
"2023-08-11 00:00:00";"1457967";"1033402";"150";"4496,25";"4459";"4487,75";"4484,25";"3543";"-6519";"-1";"-1";"14";"24816";"4480,25";"15770";"-450";"-314";"243";"-762";"8190";"-2904";"0";"4487,25";"4472,25";"-6579";"1278";"3363";"-2574"
"2023-08-10 00:00:00";"2164972";"1578694";"286";"4544,75";"4473,5";"4493,25";"4486,75";"-1586";"-5880";"-1";"-1";"26";"20580";"4485,5";"10914";"708";"252";"-420";"1064";"9312";"-3592";"0";"4518,75";"4481,25";"-29110";"-511";"-2734";"-2612"
"2023-08-09 00:00:00";"1581573";"1073205";"233";"4536,25";"4478,25";"4516,5";"4493,25";"-31311";"-18567";"-1";"-1";"93";"22057";"4488,75";"14611";"17";"781";"-368";"-732";"7160";"21235";"0";"4512,25";"4480";"-22658";"-457";"-3897";"-2067"
"2023-08-08 00:00:00";"1624626";"1131179";"237";"4541";"4482";"4539,5";"4517,25";"2142";"-13490";"-1";"-1";"89";"21070";"4487,5";"15596";"3578";"812";"-217";"-788";"7543";"-5367";"0";"4509,25";"4483,75";"-13451";"10728";"3578";"-2228"
"2023-08-07 00:00:00";"1350084";"910212";"166";"4541,75";"4500,5";"4500,5";"4540";"16612";"100";"1";"1";"158";"22975";"4525";"16193";"629";"-109";"192";"1200";"7068";"-11103";"0";"4531,25";"4513,75";"-935";"-181";"7974";"3640"
"2023-08-04 00:00:00";"1945238";"1215028";"269";"4560,75";"4493,75";"4523,5";"4498";"-35456";"-10432";"-1";"-1";"102";"23155";"4499,25";"9803";"1687";"1031";"-2835";"-3119";"8628";"11506";"0";"4541,75";"4494,5";"-23515";"-1429";"-8220";"-7752"
"2023-08-03 00:00:00";"1699614";"1090737";"168";"4547,5";"4505,75";"4534,25";"4524,75";"-4076";"6894";"-1";"-1";"38";"28707";"4527";"19174";"613";"1547";"615";"910";"8908";"-1216";"0";"4531,5";"4514";"3790";"15610";"3530";"3114"
"2023-08-02 00:00:00";"1834481";"1124910";"264";"4593,5";"4527,75";"4580";"4534,5";"-47209";"-23381";"-1";"-1";"182";"35935";"4536,5";"13722";"3179";"3153";"2631";"2634";"8087";"-28790";"0";"4561,25";"4530,75";"-25382";"8337";"-7713";"-5845"
"2023-08-01 00:00:00";"1146998";"727111";"124";"4621,75";"4591";"4617,75";"4598,25";"-2408";"-16700";"-1";"-1";"78";"41381";"4601";"18657";"1465";"1763";"287";"1083";"6022";"14618";"0";"4604,5";"4596,5";"-17479";"9328";"-4162";"-3211"
"2023-07-31 00:00:00";"1230877";"714812";"97";"4619,25";"4595,25";"4608,75";"4617,25";"-27081";"-29779";"1";"1";"34";"28664";"4605";"16544";"6474";"5056";"-2935";"-5768";"6426";"-6276";"0";"4614,75";"4603";"-34371";"-28132";"6474";"-6430"
"2023-07-28 00:00:00";"1492162";"926263";"235";"4616,5";"4558";"4566";"4607";"10312";"15602";"1";"1";"164";"39861";"4606,75";"16690";"5553";"1973";"-1929";"-2609";"7696";"13637";"0";"4615";"4597";"-4368";"15229";"5553";"2997"
"2023-07-27 00:00:00";"1828323";"1180817";"324";"4634,5";"4553,75";"4594,75";"4567,25";"-10431";"-6361";"-1";"-1";"110";"17840";"4617,5";"11925";"1650";"484";"381";"-2217";"7156";"-2686";"0";"4634,5";"4581,25";"-29237";"9645";"4359";"4397"
"2023-07-26 00:00:00";"1308495";"896720";"149";"4610,75";"4573,75";"4604,75";"4592,25";"-1481";"3875";"-1";"-1";"50";"30468";"4588";"22531";"-1112";"-344";"350";"761";"6770";"-10740";"0";"4593,75";"4581";"8271";"10447";"3840";"2053"
"2023-07-25 00:00:00";"1151452";"699439";"119";"4608,75";"4579,25";"4584,5";"4604,5";"9110";"12126";"1";"1";"80";"27443";"4595,5";"12463";"-191";"-467";"634";"-1203";"5259";"-12684";"0";"4606";"4588,25";"-8322";"13270";"-5716";"4544"
"2023-07-24 00:00:00";"1151122";"757940";"131";"4592,5";"4560";"4565";"4585,5";"-11640";"9538";"1";"1";"82";"37038";"4583,75";"18969";"3790";"2786";"640";"-988";"5865";"11035";"0";"4588";"4577,5";"921";"12864";"3790";"2786"
"2023-07-21 00:00:00";"1370390";"915788";"114";"4590";"4561,75";"4566,25";"4564";"-26230";"8296";"1";"-1";"9";"26730";"4577,5";"18675";"546";"812";"-331";"-936";"6140";"-9526";"0";"4580,75";"4567,25";"-611";"9293";"-5660";"3437"
"2023-07-20 00:00:00";"1454559";"937101";"149";"4594,25";"4557,25";"4593,25";"4566,25";"-20185";"-36703";"-1";"-1";"108";"20324";"4565,25";"8419";"-4118";"-886";"-397";"-1073";"6290";"-1819";"0";"4584";"4557,5";"-28383";"771";"-4118";"-2238"
"2023-07-19 00:00:00";"1458833";"936055";"109";"4609,25";"4582,25";"4582,75";"4595,75";"-16203";"-6705";"1";"1";"52";"34063";"4604";"21809";"1523";"1249";"-300";"-1848";"5954";"-27193";"0";"4606,25";"4594,75";"-14596";"-6803";"-5453";"-4565"
"2023-07-18 00:00:00";"1203823";"759860";"200";"4594,5";"4544,75";"4550,25";"4583";"9051";"539";"1";"1";"131";"24510";"4587,5";"10715";"-58";"-346";"-167";"-861";"5356";"-13498";"0";"4594,5";"4561,75";"-3106";"758";"-4855";"-2002"
"2023-07-17 00:00:00";"1002066";"663942";"152";"4565,75";"4528";"4536";"4550";"10642";"-1264";"1";"1";"56";"19189";"4551,25";"12460";"-1993";"-2109";"202";"901";"5193";"16545";"0";"4561,25";"4542";"-3788";"-1044";"4537";"2687"
"2023-07-14 00:00:00";"1314210";"838978";"119";"4560,5";"4531";"4539,5";"4535,25";"3084";"-16664";"-1";"-1";"17";"23760";"4536,5";"13734";"1166";"508";"202";"658";"6146";"-4931";"0";"4551,25";"4535,5";"-17713";"9396";"-3660";"-1980"
"2023-07-13 00:00:00";"1078347";"679614";"170";"4551,5";"4509,25";"4510,5";"4539,5";"16977";"15727";"1";"1";"116";"27741";"4530";"17613";"927";"2543";"-313";"-1003";"5510";"-1390";"0";"4538,75";"4517,25";"-151";"15669";"-3543";"2543"
"2023-07-12 00:00:00";"1691644";"1057658";"216";"4523,75";"4470";"4471";"4509,5";"-2888";"-8052";"1";"1";"154";"32493";"4510";"17113";"-1935";"-2573";"-2950";"-4238";"6474";"18002";"0";"4515,75";"4500";"-13049";"-8474";"-4274";"-4434"
"2023-07-11 00:00:00";"1282630";"811444";"159";"4478,5";"4439";"4445,75";"4472,25";"9816";"-8032";"1";"1";"106";"24407";"4455,75";"16330";"-325";"-753";"-1421";"-3091";"6051";"37553";"0";"4463";"4447";"-9021";"-9577";"-4374";"-3669"
"2023-07-10 00:00:00";"1307482";"864463";"149";"4448,25";"4411,25";"4437,5";"4445,25";"32846";"12758";"1";"1";"31";"40227";"4438";"27076";"-1635";"-1533";"500";"1383";"6910";"11836";"0";"4442,5";"4430";"-2123";"15259";"5771";"5449"
"2023-07-07 00:00:00";"1612901";"961036";"179";"4476";"4431,5";"4441,25";"4438";"12331";"11429";"1";"-1";"13";"24794";"4444,5";"16653";"-1180";"-66";"2481";"2518";"6545";"-15989";"0";"4453,25";"4432,5";"-13780";"5647";"-3721";"3456"
"2023-07-06 00:00:00";"1655475";"964569";"257";"4483,5";"4419,5";"4481,75";"4444,75";"-17001";"-26973";"-1";"-1";"148";"37430";"4446,5";"16711";"4112";"2046";"613";"-1776";"6253";"-3450";"0";"4450,25";"4426,5";"-27148";"10816";"-6368";"-6144"
"2023-07-05 00:00:00";"1054295";"644112";"107";"4492,75";"4466,25";"4490";"4482";"-4421";"65";"-1";"-1";"32";"44552";"4485";"24561";"9098";"9874";"279";"838";"5281";"-5527";"0";"4489,75";"4481,5";"-83";"8542";"9098";"9874"
"2023-07-04 00:00:00";"78034";"56948";"31";"4493,75";"4486,25";"4492";"4490,5";"-1932";"-1236";"-1";"-1";"6";"6754";"4490";"4833";"-150";"330";"74";"145";"2555";"11181";"108";"4492";"4489";"-1277";"-407";"-676";"665"
"2023-07-03 00:00:00";"594691";"366329";"59";"4494";"4479,5";"4485,5";"4492";"-14549";"3261";"1";"1";"26";"25227";"4488";"17048";"-1627";"-511";"-185";"-503";"4193";"0";"0";"4490";"4484";"2091";"1093";"-3294";"1488"
"2023-06-30 00:00:00";"1619480";"885872";"261";"4498";"4433";"4435,25";"4482,5";"-27370";"-28728";"1";"1";"189";"25044";"4483,5";"12190";"-4332";"-3544";"-2983";"-3012";"6136";"-5476";"0";"4495";"4477,75";"-26899";"-28328";"-4982";"-7592"
"2023-06-29 00:00:00";"1572508";"960837";"114";"4438";"4409,75";"4423,75";"4435,75";"-17278";"-7990";"1";"1";"48";"32890";"4430,5";"20636";"-1434";"438";"-2922";"-3161";"6899";"-2180";"0";"4432,5";"4418,25";"-7223";"-60";"5873";"5813"
"2023-06-28 00:00:00";"1620702";"1014244";"125";"4430,25";"4399,25";"4414";"4422,75";"172";"-4466";"1";"1";"35";"38892";"4410,25";"25055";"-3634";"-1494";"-392";"938";"6923";"12330";"0";"4418,75";"4405";"-7444";"758";"3824";"4376"
"2023-06-27 00:00:00";"1434454";"882020";"214";"4424,75";"4371,5";"4375,75";"4414,75";"-2070";"2106";"1";"1";"156";"27367";"4418";"10296";"-4733";"-4089";"314";"1200";"6478";"19630";"0";"4424,5";"4384,25";"-6041";"1812";"5291";"-4089"
"2023-06-26 00:00:00";"1556926";"1017321";"139";"4403";"4368,5";"4390";"4374,75";"-24890";"-30196";"-1";"-1";"61";"32366";"4384,25";"22165";"-1938";"832";"625";"776";"7479";"-9489";"0";"4389";"4372,75";"-27353";"4012";"5223";"3905"
"2023-06-23 00:00:00";"1458776";"939607";"180";"4426,25";"4381,5";"4425,75";"4388,5";"-33034";"-14956";"-1";"-1";"149";"36404";"4390";"18493";"2312";"862";"-600";"-781";"7150";"-12847";"0";"4397,75";"4385,5";"-15056";"3142";"4004";"3164"
"2023-06-22 00:00:00";"1309974";"860356";"137";"4427";"4393";"4410";"4425,25";"-7522";"-9338";"1";"1";"61";"19771";"4410";"10559";"6919";"8139";"1235";"2085";"7144";"-1618";"0";"4417";"4397";"-282";"-5258";"6919";"8139"
"2023-06-21 00:00:00";"1397802";"934256";"141";"4438,5";"4403,5";"4430,25";"4410";"-29422";"-21434";"-1";"-1";"81";"29004";"4412,5";"19366";"416";"-1002";"-638";"-762";"7059";"-12217";"0";"4420,5";"4407,5";"-22253";"-9010";"3502";"1988"
