Volume,Trades,Bar Size,High,Low,Open,Close,Delta T/D,Delta Aggressor,H/L Side,O/C Side,O/C Size,Max Volume,M/V Price,M/V Trades,M/V Delta T/D,M/V Delta Aggressor,Max Trade,Max Tick,Ticks Number,OI Delta,TPO High,TPO Low,COT High,COT Low,Max Delta T/D,Max Delta Aggressor,returns
1458833,936055,109,4609.25,4582.25,4582.75,4595.75,-16203,-6705,1,1,52,34063,4604.0,21809,1523,1249,-300,-1848,5954,-27193,4606.25,4594.75,-14596,-6803,-5453,-4565,0.006460443471119737
1203823,759860,200,4594.5,4544.75,4550.25,4583.0,9051,539,1,1,131,24510,4587.5,10715,-58,-346,-167,-861,5356,-13498,4594.5,4561.75,-3106,758,-4855,-2002,-0.0027743023445574444
1002066,663942,152,4565.75,4528.0,4536.0,4550.0,10642,-1264,1,1,56,19189,4551.25,12460,-1993,-2109,202,901,5193,16545,4561.25,4542.0,-3788,-1044,4537,2687,-0.007200523674449011
1314210,838978,119,4560.5,4531.0,4539.5,4535.25,3084,-16664,-1,-1,17,23760,4536.5,13734,1166,508,202,658,6146,-4931,4551.25,4535.5,-17713,9396,-3660,-1980,-0.003241758241758208
1078347,679614,170,4551.5,4509.25,4510.5,4539.5,16977,15727,1,1,116,27741,4530.0,17613,927,2543,-313,-1003,5510,-1390,4538.75,4517.25,-151,15669,-3543,2543,0.0009371037980265839
1691644,1057658,216,4523.75,4470.0,4471.0,4509.5,-2888,-8052,1,1,154,32493,4510.0,17113,-1935,-2573,-2950,-4238,6474,18002,4515.75,4500.0,-13049,-8474,-4274,-4434,-0.006608657341116819
1282630,811444,159,4478.5,4439.0,4445.75,4472.25,9816,-8032,1,1,106,24407,4455.75,16330,-325,-753,-1421,-3091,6051,37553,4463.0,4447.0,-9021,-9577,-4374,-3669,-0.008260339283734375
1307482,864463,149,4448.25,4411.25,4437.5,4445.25,32846,12758,1,1,31,40227,4438.0,27076,-1635,-1533,500,1383,6910,11836,4442.5,4430.0,-2123,15259,5771,5449,-0.006037229582424919
1612901,961036,179,4476.0,4431.5,4441.25,4438.0,12331,11429,1,-1,13,24794,4444.5,16653,-1180,-66,2481,2518,6545,-15989,4453.25,4432.5,-13780,5647,-3721,3456,-0.001630954389516881
1655475,964569,257,4483.5,4419.5,4481.75,4444.75,-17001,-26973,-1,-1,148,37430,4446.5,16711,4112,2046,613,-1776,6253,-3450,4450.25,4426.5,-27148,10816,-6368,-6144,0.0015209553853086089
1054295,644112,107,4492.75,4466.25,4490.0,4482.0,-4421,65,-1,-1,32,44552,4485.0,24561,9098,9874,279,838,5281,-5527,4489.75,4481.5,-83,8542,9098,9874,0.008380673828674245
78034,56948,31,4493.75,4486.25,4492.0,4490.5,-1932,-1236,-1,-1,6,6754,4490.0,4833,-150,330,74,145,2555,11181,4492.0,4489.0,-1277,-407,-676,665,0.0018964747880410027
594691,366329,59,4494.0,4479.5,4485.5,4492.0,-14549,3261,1,1,26,25227,4488.0,17048,-1627,-511,-185,-503,4193,0,4490.0,4484.0,2091,1093,-3294,1488,0.0003340385257766254
1619480,885872,261,4498.0,4433.0,4435.25,4482.5,-27370,-28728,1,1,189,25044,4483.5,12190,-4332,-3544,-2983,-3012,6136,-5476,4495.0,4477.75,-26899,-28328,-4982,-7592,-0.0021148708815672546
1572508,960837,114,4438.0,4409.75,4423.75,4435.75,-17278,-7990,1,1,48,32890,4430.5,20636,-1434,438,-2922,-3161,6899,-2180,4432.5,4418.25,-7223,-60,5873,5813,-0.010429447852760787
1620702,1014244,125,4430.25,4399.25,4414.0,4422.75,172,-4466,1,1,35,38892,4410.25,25055,-3634,-1494,-392,938,6923,12330,4418.75,4405.0,-7444,758,3824,4376,-0.0029307332469142855
1434454,882020,214,4424.75,4371.5,4375.75,4414.75,-2070,2106,1,1,156,27367,4418.0,10296,-4733,-4089,314,1200,6478,19630,4424.5,4384.25,-6041,1812,5291,-4089,-0.0018088293482562134
1556926,1017321,139,4403.0,4368.5,4390.0,4374.75,-24890,-30196,-1,-1,61,32366,4384.25,22165,-1938,832,625,776,7479,-9489,4389.0,4372.75,-27353,4012,5223,3905,-0.009060535704173533
1458776,939607,180,4426.25,4381.5,4425.75,4388.5,-33034,-14956,-1,-1,149,36404,4390.0,18493,2312,862,-600,-781,7150,-12847,4397.75,4385.5,-15056,3142,4004,3164,0.003143036744956751
1309974,860356,137,4427.0,4393.0,4410.0,4425.25,-7522,-9338,1,1,61,19771,4410.0,10559,6919,8139,1235,2085,7144,-1618,4417.0,4397.0,-282,-5258,6919,8139,0.008374159735672793
1397802,934256,141,4438.5,4403.5,4430.25,4410.0,-29422,-21434,-1,-1,81,29004,4412.5,19366,416,-1002,-638,-762,7059,-12217,4420.5,4407.5,-22253,-9010,3502,1988,-0.003446132986836936
1337874,880103,163,4451.0,4410.5,4449.0,4430.5,-3522,-8328,-1,-1,74,35613,4435.0,18294,-3247,-1249,180,800,6749,-354,4445.0,4426.5,-8737,2546,-4982,-4444,0.004648526077097426
141863,106040,77,4462.0,4443.0,4458.0,4448.25,-2325,-1229,-1,-1,39,4677,4445.0,3547,-255,169,121,-348,3615,-901,4453.0,4444.5,-1271,1030,-869,611,0.004006319828461891
1714578,1108115,172,4493.75,4451.0,4469.0,4459.0,-14404,-11598,-1,-1,40,27248,4474.75,18320,-1118,-982,-485,-1370,7682,-6376,4485.75,4463.25,-15158,-2891,-3473,1858,0.002416680717135966
1718778,1111977,368,4485.5,4393.75,4422.75,4467.5,40360,12108,1,1,179,14507,4471.75,5612,-643,-29,400,699,7829,13811,4485.25,4434.75,-4866,19540,-2664,-2838,0.0019062570082977182
1714101,1164393,225,4439.5,4383.5,4417.25,4424.75,5349,4345,-1,1,30,21957,4420.0,14367,2359,1235,-400,882,7633,68681,4430.5,4408.75,4564,13015,-3125,1676,-0.009569110240626788
1720308,1128611,167,4423.25,4381.75,4389.75,4418.0,2186,-7724,1,1,113,30343,4417.0,11748,989,571,240,1290,7323,169970,4419.5,4405.75,-7763,-10648,3347,-1782,-0.0015255099158144603
1142808,750431,171,4391.25,4348.75,4349.75,4391.0,35516,21114,1,1,165,27144,4355.25,20155,-290,-500,663,-1453,5938,524948,4368.25,4352.0,-52,21051,4324,2983,-0.006111362607514659
1416940,900263,167,4325.5,4284.0,4297.75,4304.75,-2982,12690,1,1,28,38228,4305.0,16199,8082,7232,-2959,-2965,6478,-865945,4316.0,4296.75,9633,14695,8082,9671,-0.01964245046686408
1459432,898799,160,4302.5,4262.75,4273.25,4298.25,-15928,17358,1,1,100,31651,4296.0,15939,1843,2517,-362,1135,6504,-2192,4300.0,4275.75,1634,20693,-4493,-2533,-0.0015099599279865261
1800566,1205861,143,4304.75,4269.25,4292.25,4273.25,-18698,-31928,-1,-1,76,44202,4274.5,21775,6254,3758,-285,-977,6757,-76263,4289.5,4269.75,-34694,211,6254,3758,-0.005816320595591229
1482448,973674,106,4294.75,4268.5,4279.75,4292.25,-17112,-12530,1,1,50,37087,4290.0,19986,-3099,-5213,-2941,-6048,6476,-17311,4292.0,4279.0,-24798,-16807,8225,-8716,0.004446264552740997
1594837,1032385,132,4305.75,4273.0,4288.0,4280.25,-32241,-27739,-1,-1,31,27712,4280.5,12653,-346,-634,-2970,-3084,6991,-13833,4296.5,4279.5,-25096,-4304,-9693,-9005,-0.0027957365018347335
1870428,1093233,276,4297.75,4229.0,4231.75,4288.75,-28628,-15486,1,1,228,32738,4289.5,15237,-4680,-4582,-2377,-2435,6898,25661,4297.25,4263.75,-7838,-14874,-4680,-4582,0.0019858653116056058
1796338,1086544,248,4239.75,4178.0,4188.5,4231.75,-11740,-664,1,1,173,24503,4228.0,8299,-497,-283,-2964,-6004,7600,-3911,4239.5,4193.5,-28419,-2289,-10163,-9909,-0.013290585835033508
2040896,1217013,176,4217.75,4174.0,4213.0,4188.25,-26732,-15968,-1,-1,99,53912,4190.25,21343,1392,-92,-2982,-3000,7620,4962,4206.0,4183.25,-16722,-8375,-10289,-7537,-0.010279435221834943
1769833,1098309,173,4243.0,4200.0,4224.0,4213.75,6773,13605,-1,-1,41,43623,4215.0,18221,-6405,-6845,-2942,-3102,7549,-48562,4226.0,4208.0,6908,4838,7785,8245,0.006088461768041453
140189,106682,93,4243.25,4220.25,4239.75,4224.75,-845,1297,-1,-1,60,4959,4225.75,3494,-437,41,-63,771,3824,25420,4228.75,4221.0,860,1563,-1318,725,0.0026105013349153605
1662426,1027735,302,4221.25,4146.0,4157.0,4219.25,6304,-7580,1,1,249,27449,4213.0,11095,2895,3403,-2672,-6007,7533,41155,4220.5,4192.5,-30932,-7013,-10060,-10486,-0.0013018521806024141
1883197,1229182,177,4175.5,4131.5,4157.0,4158.75,-26497,-24245,1,1,7,39080,4160.0,13238,-9270,-11494,-2952,-3089,8950,-3432,4165.25,4144.5,-25299,-22552,-9270,-11494,-0.01433904129880903
1856243,1126540,210,4166.25,4114.0,4158.0,4150.75,-16703,-3917,-1,-1,29,42888,4120.0,21794,4774,3200,-2496,-2525,8057,19878,4134.0,4116.75,-4357,-947,-4871,-4714,-0.0019236549443943929
1618846,984106,280,4222.75,4153.0,4207.5,4159.25,-16640,20362,-1,-1,193,27487,4194.75,17672,-549,1665,1456,1672,7180,13600,4205.5,4163.5,20244,7452,11568,11944,0.002047822682647693
1256576,770476,142,4221.75,4186.5,4189.0,4207.75,-3216,21936,1,1,75,37875,4205.0,16467,8975,9709,1496,1606,6531,-16521,4214.0,4203.75,17947,21532,8975,9709,0.011660756145939866
1612344,996239,144,4227.25,4191.5,4215.5,4198.25,-15034,11502,-1,-1,69,35163,4204.5,18615,-833,-339,2735,2999,7608,102,4218.75,4193.5,8968,23158,4951,5343,-0.00225773869645296
1664634,952980,219,4215.75,4161.25,4171.25,4215.5,-34652,-56090,1,1,177,22587,4211.0,6826,-6467,-7115,-2970,-6045,6909,-1328,4215.5,4179.75,-5578,-54691,-10008,-9806,0.004108854880009449
1507773,847747,229,4179.0,4122.0,4126.0,4171.0,-38117,-33181,1,1,180,35065,4170.25,13558,-9913,-9841,-2892,-3140,6336,33475,4178.75,4139.25,-45147,-31595,-12414,-13210,-0.010556280393784867
1282901,749155,127,4151.5,4120.0,4148.25,4127.5,-44873,-32883,-1,-1,83,32939,4135.0,19643,-57,1187,-2866,-2962,6480,55614,4142.25,4130.5,-31167,-14288,-6028,-5904,-0.01042915368017261
1140397,668427,134,4156.25,4123.0,4132.25,4148.75,-21633,-16667,-1,1,66,25247,4148.0,10699,-7645,-6677,-2678,-3029,6234,-12928,4151.75,4136.25,-18650,-6726,-7645,-6677,0.005148394912174448
1385932,830111,212,4164.5,4111.75,4144.5,4132.0,-39572,-32400,-1,-1,50,23178,4137.75,9515,3210,896,-2905,-3041,6774,13085,4146.0,4116.5,-35195,-20313,-5226,-4238,-0.004037360650798405
1425696,886374,189,4168.5,4121.5,4152.75,4145.25,-12606,-29234,-1,-1,30,28848,4143.75,12232,-3148,-3148,-2987,-4268,7590,-1612,4145.5,4127.75,-32663,-22087,-6792,-12942,0.0032066795740561815
1824903,1091401,245,4173.25,4112.25,4133.0,4152.75,-18095,5361,-1,1,79,20121,4147.0,12463,609,-285,-2941,-3130,7843,-1428,4155.75,4127.0,-12081,-45,8767,9577,0.0018092998009771044
965994,591470,89,4153.0,4131.0,4150.5,4135.25,-10304,-5936,-1,-1,61,35427,4137.75,22529,-1413,-2059,-400,-743,5617,7280,4139.5,4133.5,-6584,-2033,-4255,-2609,-0.004214075010535168
998264,631074,95,4161.0,4137.5,4151.0,4151.5,-6198,6976,-1,1,2,31702,4152.0,19502,-2014,-84,234,905,6141,7892,4154.5,4146.25,3325,6032,10596,9718,0.0039296294057191705
1487935,873172,347,4163.25,4076.75,4077.25,4149.0,17243,-11361,1,1,287,20640,4134.5,13115,262,-262,-2894,-2908,7210,10731,4156.75,4122.5,-17050,-11489,9342,9296,-0.0006021919788028463
1933783,1227437,224,4118.0,4062.25,4087.0,4074.5,-1519,2131,-1,-1,50,39014,4075.0,19556,-3712,-2658,-2983,-2991,10095,-727,4088.5,4069.0,-1408,2256,-3712,-3380,-0.017956134008194735
1610866,1093839,289,4167.0,4095.0,4133.25,4096.25,-7280,-14952,-1,-1,148,25704,4143.0,17596,-30,-522,-2968,-2990,9119,-4908,4154.25,4132.25,-14553,168,5639,5491,0.005338078291814874
1941067,1129935,345,4191.5,4105.5,4179.5,4133.25,-55013,-52079,-1,-1,185,27830,4137.0,12189,24,-72,-2813,-2958,7532,6024,4142.5,4112.0,-54586,-19435,-10328,-9088,0.009032651815685133
1195183,701608,112,4206.25,4178.5,4190.0,4179.5,-4219,-10119,-1,-1,42,28602,4188.75,16986,466,-1166,-1880,-1960,6446,-19201,4196.25,4184.25,-9782,248,-5398,-3482,0.011189741728663938
1687850,1019868,250,4193.75,4131.5,4151.0,4190.75,12428,3992,1,1,159,25283,4180.25,16536,435,-225,-2989,-3002,8069,15872,4192.5,4163.25,-13705,6002,-6095,6352,0.0026917095346332687
1616363,891117,344,4166.5,4080.75,4085.5,4158.0,965,-12777,1,1,290,29605,4153.75,13034,3643,1627,-2889,-2914,6753,-582,4165.5,4107.75,-12898,-11820,-3861,-3251,-0.00781483028097596
1753517,1108795,191,4116.25,4068.75,4110.25,4085.5,16879,7021,-1,-1,99,29461,4100.0,16492,7951,7647,-2783,-2793,8091,9091,4114.75,4083.25,6292,-629,7951,-7825,-0.017436267436267472
1691709,988322,269,4158.5,4091.5,4157.25,4109.25,-8945,881,-1,-1,192,21200,4103.0,12231,292,210,500,-1345,7182,-1104,4130.25,4091.75,472,6862,-8279,-3107,0.005813241953249282
1285564,781095,124,4164.25,4133.5,4150.0,4157.5,-15092,-10474,1,1,30,26246,4158.0,12544,-5474,-3848,-2983,-3008,6062,2539,4160.25,4147.25,-16652,-8249,-5474,-3848,0.011741802032001036
1588239,956096,104,4161.0,4135.25,4153.75,4153.25,-28675,-19115,1,-1,2,38669,4153.5,21979,-4717,-2987,-2851,-2988,7017,3217,4156.25,4146.75,-20759,-15131,-4717,-3231,-0.0010222489476848784
1714762,1009700,147,4173.5,4137.0,4172.25,4153.75,-5970,2416,-1,-1,74,30469,4153.0,12989,2217,651,500,1086,6879,-1036,4163.0,4145.25,2186,9118,-3750,-3574,0.00012038764822719372
1250850,762894,149,4187.5,4150.5,4176.0,4173.5,2988,2230,1,-1,10,27122,4177.5,15584,274,454,-2908,-3010,6128,357,4183.25,4164.0,-4116,8775,-3820,-2814,0.004754739693048515
1371401,836628,136,4198.25,4164.5,4177.0,4179.0,-23149,-23439,-1,1,8,38550,4179.75,19740,-1324,-2884,-2892,-2892,6252,-19997,4181.25,4169.25,-25793,-3128,-7561,-7029,0.00131783874445901
1259060,812967,131,4180.5,4148.0,4174.25,4176.75,-3270,-16852,1,1,10,20138,4162.25,13619,-244,-624,-2729,-2850,6645,4670,4172.75,4154.5,-10550,4521,-6806,-7058,-0.0005384063173008435
1823671,1148984,205,4189.0,4138.0,4168.75,4171.75,4291,-10755,-1,1,12,27430,4164.25,14513,-146,1618,-2499,-2744,7549,2916,4173.25,4149.0,-25989,-3701,-8243,-6559,-0.0011971030107140734
1382301,864637,268,4177.0,4110.25,4117.5,4168.75,3045,-2909,1,1,205,41672,4172.5,17792,-2686,-2542,-2000,-3135,6673,-3091,4177.0,4137.25,-20249,-1627,-7378,-7416,-0.0007191226703421316
1802571,1187623,258,4177.75,4113.5,4137.5,4117.25,-12571,-28275,-1,-1,81,24438,4145.0,14594,-910,-2742,-464,-1045,7770,15431,4160.75,4127.75,-29548,6960,-4237,-4105,-0.012353823088455784
1179608,747840,93,4151.75,4128.75,4138.5,4138.25,-5588,-6850,1,-1,1,30996,4139.5,19555,-4142,-234,479,-897,5996,5835,4143.25,4133.5,-6865,-1323,-4746,-4168,0.005100491833140985
1118140,693137,178,4143.0,4098.75,4139.0,4139.25,-16290,-5846,-1,1,1,16917,4128.0,11350,123,549,-1000,-1672,5903,-3657,4141.25,4108.75,-6407,-1178,-5093,-5441,0.00024164803963033776
71612,52724,104,4146.75,4121.0,4129.0,4141.5,1054,1576,1,1,50,3324,4129.0,2394,238,312,-84,-153,2387,18435,4137.5,4123.25,706,1604,518,312,0.000543576734915785
1258990,802107,156,4135.25,4096.5,4113.75,4130.75,1764,-7136,1,1,68,31559,4131.0,16933,-2119,-3587,293,-718,6395,0,4134.25,4108.75,-14502,-446,-6655,-5661,-0.002595677894482673
1423537,899705,147,4135.5,4099.0,4134.0,4114.5,-5327,-6521,-1,-1,78,30817,4117.0,13858,-5471,-5931,-859,-1225,6933,19388,4120.25,4104.25,-7392,849,6739,6641,-0.003933910306844979
1531275,991301,227,4171.75,4115.25,4152.5,4133.0,-2119,11465,-1,-1,78,25988,4130.0,13180,1994,2004,279,746,7100,-8523,4150.0,4116.75,6317,16745,3820,2189,0.0044962935958197114
1330604,846086,141,4157.75,4122.75,4127.0,4153.5,1048,17050,1,1,106,23816,4153.75,10787,518,-140,237,893,7367,3746,4156.5,4135.25,-5503,15122,3605,4061,0.004960077425598897
1555997,881119,259,4142.5,4078.0,4081.0,4139.5,4371,-36979,1,1,234,23396,4139.0,8201,-5606,-5478,-500,-2031,6604,24958,4142.25,4103.5,-3065,-34399,-7281,-7309,-0.003370651257975199
1279588,797002,142,4087.75,4052.5,4058.0,4083.0,-9326,-15342,1,1,100,33453,4080.75,18182,2775,111,-1403,-1722,6898,-1190,4085.0,4073.0,-33455,-15154,-11336,-11554,-0.013648991424085044
1325751,819343,222,4061.25,4006.0,4006.5,4058.0,-8073,-22089,1,1,206,27336,4041.5,17951,-116,62,-500,-1387,6520,19781,4051.25,4032.0,-18287,-22050,-5184,-5716,-0.006122948812147921
1189029,781992,173,4023.75,3980.75,4013.5,4006.5,8315,10567,-1,-1,28,22601,3999.75,14968,283,7,200,589,7270,22629,4005.75,3991.5,9346,9124,2623,2397,-0.012690980778708671
1249434,886527,148,4034.25,3997.5,4008.0,4015.0,-6558,-4096,1,1,28,23745,4010.0,14004,-281,-215,487,659,9384,-8412,4023.0,4005.25,-15706,-4818,4833,4931,0.002121552477224453
1870210,1381159,296,4010.75,3937.0,3988.75,4010.5,248,8600,1,1,87,15497,3957.5,12084,737,679,-598,952,12187,2913,3983.5,3943.5,24,8541,-3995,-4329,-0.0011207970112079302
2157702,1454759,365,4039.5,3948.5,3972.75,3987.5,-1900,-5146,-1,1,59,19989,3975.25,11910,789,-101,-577,671,11048,-1810,4017.75,3968.5,-24898,-7313,5678,6202,-0.005734945767360666
1732889,1231926,431,4073.75,3966.25,4038.75,3971.75,-33285,-21097,-1,-1,268,18869,4031.25,13537,-511,-423,-202,-618,9861,6552,4054.0,4017.25,-28903,1052,-4418,-4594,-0.003949843260188102
1442462,911278,247,4043.25,3981.75,3986.5,4039.0,-9626,-15480,1,1,210,23810,4038.5,10579,-4316,-4696,-500,-819,8605,-3828,4043.0,4012.25,-19639,-15246,-4716,-4726,0.016932082835022344
1745002,1276755,370,3989.5,3897.25,3963.75,3987.5,10996,2968,1,1,95,19201,3982.25,10776,993,-387,-193,618,13818,16433,3985.0,3957.5,-9205,5127,-3953,3926,-0.012750680861599362
2081583,1413258,308,4009.25,3932.5,3995.0,3947.75,-2367,-3187,-1,-1,189,27964,3947.75,15164,140,496,-950,1209,11332,79456,3971.25,3932.75,-5271,8092,11053,11697,-0.009968652037617542
2254163,1549656,421,4000.0,3895.0,3924.75,3996.25,21809,-4547,1,1,286,28083,3994.75,10364,213,-365,-1410,-1558,12857,4714,3999.5,3927.0,-10071,-5819,5043,5275,0.012285479070356597
2614730,1898145,397,3964.0,3865.0,3953.75,3925.5,24578,25946,-1,-1,113,26984,3890.0,14903,4054,3988,596,871,15184,80293,3912.5,3874.0,24130,34010,6705,8075,-0.017704097591492052
2213526,1554276,351,3972.5,3885.0,3897.25,3955.0,20262,17148,1,1,231,22404,3952.5,10231,-624,-782,309,811,14006,182441,3966.5,3925.0,11219,16177,-2335,2183,0.007514966246338073
1601501,1233418,521,3938.75,3808.75,3887.75,3863.0,-24515,-32749,-1,-1,99,10869,3865.0,6272,-3639,-3611,-395,-932,22487,558641,3898.5,3843.75,-35573,-19131,-4752,-5100,-0.02326169405815426
2574668,1812280,383,3941.75,3846.25,3919.0,3879.0,1998,-10840,-1,-1,160,22226,3862.75,10419,142,-426,-278,962,14938,-719301,3905.75,3850.0,-714,9970,-3306,-2162,0.00414185865907335
2306339,1453864,442,4019.75,3909.5,3997.0,3919.0,-21487,-19101,-1,-1,312,15641,3921.25,7906,-791,353,-240,-933,8862,-2416,3997.75,3909.5,-26832,4807,-3159,-2775,0.010311936065996452
1749266,1134078,128,4003.25,3971.5,3990.0,3998.25,-2100,5306,-1,1,33,42258,3995.0,21419,4208,1412,-517,-822,8530,-63536,3997.5,3982.75,-5931,-5159,4843,-3805,0.020221995406991544
2034489,1289747,329,4064.5,3982.5,4053.75,3989.75,-35373,2039,-1,-1,256,32671,3990.0,14492,295,865,-394,881,8312,-26773,4023.25,3982.75,-250,6769,-4433,-2146,-0.002125930094416306
1476248,923150,164,4082.5,4041.75,4049.25,4053.75,9030,-160,1,1,18,25841,4052.25,12521,625,1455,-334,721,7544,-34958,4067.0,4044.5,-8721,560,4876,4050,0.016041105332414318
1560437,944163,317,4053.0,3974.0,3983.0,4052.5,24299,10633,1,1,278,22062,4049.75,7703,-2702,-230,-225,-1027,7313,-14487,4053.0,4010.5,44,11372,5247,4799,-0.0003083564600678823
1777705,1119785,282,3995.25,3925.0,3959.75,3983.0,-807,25907,1,1,93,21172,3947.0,13307,1372,1418,-232,-604,8976,-2677,3971.75,3925.0,-2704,31118,-2566,1901,-0.017149907464528047
1972638,1231365,193,3991.0,3943.0,3968.5,3961.0,21100,23176,-1,-1,30,30941,3956.5,17081,1109,1283,-185,-942,8584,12094,3968.5,3949.75,18682,25570,-3140,2570,-0.005523474767763048
1770075,1064587,156,4003.75,3965.0,3991.5,3969.5,-10997,-15487,-1,-1,88,29075,3982.5,16100,45,269,-344,-885,7872,-2340,3994.25,3977.25,-16394,1408,4564,-4767,0.0021459227467810482
1583688,974642,208,4024.75,3973.0,3976.5,3991.5,8204,174,1,1,60,22640,3988.0,8933,2544,402,-320,1141,7811,-3812,4005.75,3983.75,-7509,269,5165,4933,0.005542259730444643
1976247,1238768,304,4023.25,3947.5,4015.25,3974.5,-23987,-8905,-1,-1,163,33986,3967.0,21008,84,-52,-832,-871,8751,22026,3977.25,3955.5,-9529,-3900,-5220,-5526,-0.004259050482274818
1894430,1159110,241,4034.25,3974.25,4010.0,4015.25,-27754,-10718,-1,1,21,24995,4018.5,12969,-1817,-853,-250,-647,8502,-5637,4033.75,3999.5,-15126,14528,3186,-2886,0.010252861995219575
1871889,1229154,166,4025.0,3983.75,4007.5,4008.5,-21265,1907,-1,1,4,26001,3999.5,12136,983,2569,-217,703,9466,7952,4017.25,3997.0,-5817,5428,-4325,-3411,-0.0016810908411680758
1705366,1037355,304,4077.75,4002.0,4076.0,4007.75,-3340,3918,-1,-1,273,21764,4010.25,12229,2306,1600,-312,749,8481,14596,4039.0,4003.25,3909,14419,-5879,4500,-0.00018710240738428752
117011,88599,65,4089.25,4073.25,4083.0,4075.75,-545,-75,-1,-1,29,4070,4082.5,3005,642,238,99,-201,4034,-6014,4084.0,4076.0,-1338,248,-733,-675,0.016967126193001114
1939978,1200520,162,4096.0,4055.75,4095.5,4085.75,-10330,9270,-1,-1,39,21797,4066.5,13844,-1653,-2343,200,-774,9447,-4786,4084.25,4063.0,9632,-693,4530,3214,0.0024535361589892446
1990666,1250890,295,4168.5,4095.0,4159.0,4095.75,-20114,-19848,-1,-1,253,20798,4110.0,12845,-1372,-598,-560,-728,9256,126,4133.0,4097.0,-20784,-357,-4205,-3797,0.002447531053050289
1566342,1019771,196,4161.75,4113.0,4141.25,4159.5,-5148,13776,1,1,73,21988,4126.5,15534,8,38,200,-763,8981,-15557,4143.25,4119.25,427,15198,-2592,1826,0.015564914850759948
2316862,1587775,332,4186.5,4103.75,4149.75,4141.0,7266,10030,-1,-1,35,28105,4145.0,16779,1501,-615,608,985,11204,20510,4156.0,4123.75,9070,25808,4650,5230,-0.00444764995792768
1318203,807945,289,4150.75,4078.75,4105.0,4149.5,12093,19435,1,1,178,17344,4145.25,8981,256,150,200,909,7667,7063,4150.5,4123.0,-95,20907,3790,3754,0.0020526442888191276
1697603,1117158,175,4104.25,4060.75,4098.0,4099.5,-113,-6197,1,1,6,23105,4089.25,15402,817,-335,412,-768,9904,9303,4099.5,4081.0,-573,2917,6167,4885,-0.012049644535486181
1776177,1133144,369,4170.25,4078.25,4132.25,4097.75,-28175,-15277,-1,-1,138,21452,4092.0,7631,962,2530,-195,-641,9201,-1944,4147.0,4078.5,-19574,10945,-4019,2530,-0.00042688132699109094
1733515,1104898,233,4179.25,4121.25,4167.25,4132.5,-13441,2637,-1,-1,139,33185,4130.0,16205,1107,1719,-341,793,9397,19654,4153.5,4123.5,775,2351,-5658,-3976,0.008480263559270229
2122958,1470310,361,4188.25,4098.25,4123.5,4166.25,-5326,7240,1,1,171,22732,4113.0,15588,-174,336,-452,-724,10331,-21623,4154.25,4100.0,-5065,11997,-3384,-3384,0.008166969147005432
1513953,1021131,157,4143.0,4104.0,4134.25,4123.25,-7799,-7393,-1,-1,44,36043,4123.0,21180,-1321,-1429,-215,-586,9706,-5258,4131.0,4118.0,-8746,-1067,-3260,-2726,-0.010321032103210337
2259295,1515220,247,4194.0,4132.5,4176.0,4146.0,-36555,-24547,1,-1,120,37091,4147.5,16949,-195,-1259,-671,-836,11523,-29739,4172.25,4140.0,-19815,-12078,7593,6203,0.005517492269447644
2217699,1440400,288,4208.5,4136.75,4145.5,4164.75,13061,147,1,1,77,26874,4192.0,14411,-134,-290,409,803,11451,-2400,4195.5,4165.0,505,1850,-3230,-3498,0.0045224312590448346
